subject,data,modality,layer,contrast,focus,runType,session,design,statType
sub-11,0.8077175882814283,BOLD,2,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.283163050749373,BOLD,3,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,2.086947075437501,BOLD,4,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,2.9314118038270283,BOLD,5,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,3.7340372099795123,BOLD,6,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,3.995069861590505,BOLD,7,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.398011181892062,BOLD,8,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.508221120788501,BOLD,9,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.487565656052903,BOLD,10,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.013765529674642,BOLD,11,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.2462733323894897,BOLD,1,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.433612057956105,BOLD,2,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.7134671060686901,BOLD,3,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,2.4980142336553306,BOLD,4,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,3.3805533829780128,BOLD,5,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.3530196075073695,BOLD,6,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.478553247643624,BOLD,7,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.7481846983181715,BOLD,8,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.58348975273279,BOLD,9,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.44627653202042,BOLD,10,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,4.073284413300309,BOLD,11,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,41.69165414612309,BOLD,1,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,48.220343784378336,BOLD,2,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,61.18519831012568,BOLD,3,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,89.7540985174204,BOLD,4,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,117.17043874615973,BOLD,5,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,159.97460045885634,BOLD,6,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,173.4179171748504,BOLD,7,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,218.140274968981,BOLD,8,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,221.88389591567028,BOLD,9,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,226.2747569018975,BOLD,10,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,204.41045296425912,BOLD,11,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,-0.2990682316677911,VASO,1,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,-0.13107159484669947,VASO,2,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.016599619876921486,VASO,3,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.11792124244805026,VASO,4,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.28378309890434716,VASO,5,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.42968797604209447,VASO,6,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.5875163391695364,VASO,7,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.7366081542718265,VASO,8,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.7580705146209743,VASO,9,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.6575947423778417,VASO,10,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.3421841988011318,VASO,11,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.5720316261357191,VASO,1,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.6650133473205972,VASO,2,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.8648305427514673,VASO,3,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.9679949213384957,VASO,4,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.9843229724475268,VASO,5,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.9937916646833235,VASO,6,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.0006223322857104,VASO,7,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.3162165436396616,VASO,8,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.528242539208478,VASO,9,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.8569647228810937,VASO,10,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.9063763673983367,VASO,11,visual,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3873727200109334,VASO,1,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5098083955066448,VASO,2,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.6315053791408499,VASO,3,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.7650421303184947,VASO,4,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.8077316430651329,VASO,5,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.8702567537270212,VASO,6,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.7993402134649411,VASO,7,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.0276489328718716,VASO,8,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.1171486475952686,VASO,9,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.3323108103242702,VASO,10,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.339716040903666,VASO,11,visuotactile,v1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-24.015741086330543,VASO,1,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,-11.682679677280513,VASO,2,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,-1.5921154011407666,VASO,3,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,5.592448995687574,VASO,4,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,16.63697845268656,VASO,5,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,27.610180682418022,VASO,6,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,40.17174703140414,VASO,7,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,55.468330691928514,VASO,8,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,61.865861580731014,VASO,9,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,62.12544123735279,VASO,10,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,37.75327633817991,VASO,11,visuotactile,v1,blockStim,ses-002,blockStim,cope
sub-11,-0.10941040794694282,BOLD,1,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.4349942361303348,BOLD,2,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,1.0522792950657935,BOLD,3,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,1.5637694173363141,BOLD,4,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,1.5361791882038551,BOLD,5,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,1.1098595151502715,BOLD,6,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.7176077794084059,BOLD,7,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.5041307261497374,BOLD,8,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.5343629424770673,BOLD,9,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.39946332932595396,BOLD,10,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.14212617727961124,BOLD,11,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.4715244808929379,BOLD,1,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5012737920800359,BOLD,2,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.523080920845527,BOLD,3,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.27226949983418713,BOLD,4,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.1892034271120155,BOLD,5,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.10897200892135601,BOLD,6,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.23878168282265375,BOLD,7,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5663812270770404,BOLD,8,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.7700371968125304,BOLD,9,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5497831875406518,BOLD,10,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.24643409910744854,BOLD,11,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.500458752832793,BOLD,1,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.6977326651593965,BOLD,2,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.0473353413672282,BOLD,3,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.0095739347808477,BOLD,4,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.0127268326434775,BOLD,5,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.8737063200819313,BOLD,6,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.3098338495607356,BOLD,7,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.5337306402179578,BOLD,8,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.4708160560950636,BOLD,9,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.7090991982258856,BOLD,10,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-0.09283766855618783,BOLD,11,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-4.737979939271664,BOLD,1,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,33.00798331323619,BOLD,2,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,75.40131474938886,BOLD,3,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,112.23562990335955,BOLD,4,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,110.2555988209091,BOLD,5,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,81.8674776570109,BOLD,6,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,57.79760608673096,BOLD,7,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,44.995839486058976,BOLD,8,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,47.066952449480695,BOLD,9,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,35.95295005552471,BOLD,10,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,16.795306441108032,BOLD,11,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,-0.04325464493113345,VASO,1,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.5247546198554215,VASO,2,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.9927590717015595,VASO,3,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,1.0983704677588928,VASO,4,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.8741777833061715,VASO,5,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.5142362483170808,VASO,6,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.3124027962230944,VASO,7,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.37186317950709175,VASO,8,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.45758425787789747,VASO,9,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.23589058581274003,VASO,10,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,-0.032778418489864895,VASO,11,visuotactile,s1,blockStim,ses-002,blockStim,zstat
sub-11,0.6155573170439437,VASO,1,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3586629716875522,VASO,2,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.15578589458660833,VASO,3,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-0.05970255511217854,VASO,4,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.05141944236319213,VASO,5,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.24520904968348925,VASO,6,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.37703060982416253,VASO,7,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5654808145559189,VASO,8,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.5137990150973201,VASO,9,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3953544843941927,VASO,10,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.1757374735201925,VASO,11,visual,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.49115531657148026,VASO,1,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3142055769046572,VASO,2,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.342417609531047,VASO,3,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3052647674246853,VASO,4,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.4060257723343382,VASO,5,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.6229053193628288,VASO,6,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.9712385571960892,VASO,7,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,1.1632889691549075,VASO,8,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.8677369378879667,VASO,9,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,0.3111781009065453,VASO,10,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-0.160384623437754,VASO,11,visuotactile,s1,eventStimRandom,ses-002,eventStim,zstat
sub-11,-5.74493745791501,VASO,1,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,42.01437800534462,VASO,2,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,76.73322826911664,VASO,3,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,79.52881273337536,VASO,4,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,60.68556000368439,VASO,5,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,34.16665650934181,VASO,6,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,18.30504283479282,VASO,7,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,21.07948027857092,VASO,8,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,24.86350925207138,VASO,9,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,9.888195926696062,VASO,10,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-11,-8.939691247684616,VASO,11,visuotactile,s1,blockStim,ses-002,blockStim,cope
sub-12,3.3144103797608393,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,4.612542579756417,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,5.915771444849266,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,7.185354492561303,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,8.495314083801484,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,9.79727717234116,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,10.883941989216044,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,12.87792063946743,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,15.308566960115586,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,18.256058376574632,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,20.171231268355566,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,1.392784919745804,BOLD,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,2.0449279430526173,BOLD,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,3.001147094855105,BOLD,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,3.9422717185268614,BOLD,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,4.901210669086862,BOLD,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,5.760605038686966,BOLD,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,6.290128874262487,BOLD,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,7.263509850904524,BOLD,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,8.30182278297481,BOLD,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,9.610448773818858,BOLD,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,10.649974587865128,BOLD,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,1.5868140598458729,BOLD,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,2.37238353677094,BOLD,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,3.354233247628066,BOLD,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,4.2594614213256365,BOLD,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,5.124743688904915,BOLD,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,5.852119924929483,BOLD,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,6.297007239768355,BOLD,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,7.190509394864994,BOLD,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,8.289112273723848,BOLD,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,9.68702815870444,BOLD,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,10.76752794594128,BOLD,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,98.18181781819526,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,139.07325623934517,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,183.29508674876354,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,229.77633133741116,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,280.07075918903786,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,337.9850175161111,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,392.1247512402497,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,494.63448603504685,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,612.002418164284,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,750.8440963048561,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,856.4287156762543,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,1.1281530193989462,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,1.4748324125076986,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,1.9167401919625564,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,2.2949436555136615,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,2.624517912293948,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,2.855406018202765,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,3.461678037324583,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,4.283589309014647,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,5.379251806621229,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,6.084295525153478,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,5.8415897166506845,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-12,0.25736052357155753,VASO,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.4045251997267892,VASO,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.5961269292171829,VASO,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6856680609957492,VASO,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6798220589509917,VASO,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.663841482423442,VASO,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.5778835926270919,VASO,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6137801508319034,VASO,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6592537223872158,VASO,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.7355849564988531,VASO,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.7632937908999807,VASO,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.4479870716669656,VASO,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6323549088485765,VASO,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.728063963528467,VASO,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6968326786226596,VASO,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.5991713447453639,VASO,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.554622573361389,VASO,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.6650725870418883,VASO,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.8411945377594088,VASO,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.9925079368160016,VASO,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,1.0448092115979057,VASO,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,0.9828246921671103,VASO,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-12,40.50307229858764,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,53.961852262116444,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,72.13738471538582,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,88.96745903906326,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,105.0965339900883,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,119.45062894217278,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,146.9078856558781,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,181.58955300471698,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,227.7772032731483,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,261.79124398325,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-12,262.9163000687309,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,3.15526614128015,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,3.3907451714788164,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,3.8296011351048946,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,4.3637818365680925,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,5.344652364128514,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,6.387916694987904,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,7.019366070375604,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,7.72983705997467,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,8.102286155106592,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,9.965412428884795,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,11.985438113862818,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,1.4083401790987222,BOLD,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.5393035350966133,BOLD,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.6844223319203593,BOLD,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.9704034933630301,BOLD,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.239967134960911,BOLD,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.6277484395287254,BOLD,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.0462312314469937,BOLD,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.517837790506227,BOLD,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.8224517243807434,BOLD,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,4.8123397682652325,BOLD,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,5.743644232099706,BOLD,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.9900309936358378,BOLD,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.162389239163271,BOLD,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.317870360915549,BOLD,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.6055510482009576,BOLD,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.0339931458757636,BOLD,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.5248551867224953,BOLD,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,3.9793153576931712,BOLD,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,4.218405689511981,BOLD,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,4.319931788522689,BOLD,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,4.90041459871061,BOLD,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,5.694030227986249,BOLD,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,107.21424909738394,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,114.53344685690743,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
