subject,run,nrTrials,score,modality,currentAverage,focus
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,30,2.829112234080047,VASO,"[-0.31282031 -0.35160047 -0.46026112 -0.57017245 -0.33688217  0.36078008
  0.92915027  0.85284571  0.17129454 -0.28233409]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,31,2.7357025852074894,VASO,"[-0.2529078  -0.3086743  -0.44878715 -0.57783092 -0.33344378  0.363792
  0.92488107  0.8342715   0.14466023 -0.34596086]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,32,2.7977456022422182,VASO,"[-0.14977887 -0.23290936 -0.41865602 -0.60325389 -0.39533387  0.33363609
  0.92025056  0.79377206  0.08962227 -0.33734896]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,33,2.820763430777126,VASO,"[-0.13501131 -0.23034812 -0.44349933 -0.64263255 -0.39981565  0.35828564
  0.94049725  0.80354688  0.09206144 -0.34308424]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,34,3.0090562042549123,VASO,"[-0.15573271 -0.25149697 -0.46751536 -0.6707967  -0.42254726  0.34021824
  0.93859225  0.83057377  0.15228735 -0.29358262]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,35,2.9406233290461326,VASO,"[-0.15811704 -0.20117767 -0.46687605 -0.71722869 -0.416364    0.38834125
  0.95384042  0.79862217  0.11948884 -0.30052924]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,36,2.823366059896778,VASO,"[-0.15604232 -0.19527689 -0.43386845 -0.68597776 -0.40421032  0.39138148
  0.94889853  0.77521486  0.08293399 -0.32305313]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,1,13.484501294943163,VASO,"[-0.16230325 -0.24428473 -0.15318709  1.18296482  2.07169962  2.01571237
  0.74717592 -0.97341779 -2.15816345 -2.32619642]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,2,3.2962416819954936,VASO,"[-0.91356054 -1.03856776 -1.09839285 -0.25485331  1.01746325  1.97786204
  1.40938629  0.1323446  -0.6202824  -0.61139932]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,3,0.9956625442288921,VASO,"[-0.62168807 -0.19084607 -0.27377171 -0.11180169  0.3913754   1.07318156
  0.83452923 -0.04066491 -0.60034597 -0.45996778]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,4,0.5615088868283487,VASO,"[-0.28642892 -0.28977922 -0.53891031 -0.28786611  0.27947086  0.90393956
  0.9045759   0.27212622 -0.38688557 -0.57024241]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,5,0.9767293362959724,VASO,"[-0.02522974 -0.00875325 -0.39945892 -0.42953595  0.08592026  0.82014594
  0.898697    0.18952573 -0.48867141 -0.64263966]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,6,1.441578893626255,VASO,"[ 0.05311328  0.13187868 -0.36305232 -0.5139396  -0.09046175  0.63127387
  0.8355691   0.22712996 -0.41684873 -0.49466249]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,7,1.4154310495850464,VASO,"[ 0.15791903  0.21046386 -0.2813179  -0.36737004  0.0223598   0.5079937
  0.58170741  0.06766059 -0.41528727 -0.48412918]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,8,1.5421555979094064,VASO,"[ 0.06908723  0.1754686  -0.2567168  -0.43868176 -0.06859851  0.49502802
  0.5770286   0.09843311 -0.28126295 -0.36978553]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,9,1.7169472108480148,VASO,"[ 0.1030914   0.18116819 -0.18829567 -0.40040432 -0.11852048  0.45160969
  0.57491545  0.11011741 -0.30392784 -0.40975383]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,10,1.8326781241572756,VASO,"[ 0.06406404  0.10990782 -0.1848436  -0.36835456 -0.14498614  0.35146223
  0.48775962  0.10465206 -0.19611397 -0.2235475 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,11,1.9392304704379815,VASO,"[ 0.02801945  0.10777837 -0.18523215 -0.37814291 -0.14760279  0.3277577
  0.43667318  0.09582231 -0.1536421  -0.13143105]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,12,1.817493565202104,VASO,"[ 0.01931676  0.07868713 -0.18309618 -0.33796839 -0.08341855  0.33766329
  0.38005003  0.04736097 -0.15098091 -0.10761415]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,13,2.0541571268205376,VASO,"[ 0.04392335  0.11417063 -0.21433081 -0.41201482 -0.1632499   0.2968286
  0.41400465  0.11652623 -0.0998469  -0.09601103]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,14,2.2777189657131944,VASO,"[ 0.02202942  0.15973388 -0.13637108 -0.35084539 -0.15345902  0.24173037
  0.33491678  0.07133057 -0.11317714 -0.07588839]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,15,2.245585858409396,VASO,"[-2.91813824e-05  1.59973397e-01 -8.84486375e-02 -3.01229736e-01
 -1.38440315e-01  2.46042671e-01  3.42303866e-01  5.20912616e-02
 -1.55189079e-01 -1.17074247e-01]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,16,2.241370404377027,VASO,"[ 0.00868677  0.18077286 -0.06343533 -0.30114944 -0.14220593  0.26939544
  0.35531301  0.02912844 -0.19167985 -0.14482598]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,17,2.134461639483307,VASO,"[-0.02815118  0.14427922 -0.05761371 -0.27695341 -0.11909099  0.27388471
  0.37337544  0.06222964 -0.19007309 -0.18188664]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,18,2.3258262302833286,VASO,"[-0.01438217  0.1537446  -0.01933976 -0.23041201 -0.1233316   0.21389588
  0.31980623  0.04449804 -0.19322383 -0.15125539]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,19,2.3189760793073986,VASO,"[-0.04037608  0.15133677  0.00297151 -0.23564455 -0.14119255  0.22691878
  0.36494476  0.08065974 -0.20941404 -0.20020433]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,20,2.1227142273778905,VASO,"[-0.07065397  0.11671097 -0.05077899 -0.28943224 -0.14752575  0.2782782
  0.44217584  0.14932979 -0.18720476 -0.24089908]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,21,2.021048805505435,VASO,"[-0.089198    0.07305456 -0.03609366 -0.24062808 -0.11608502  0.28283216
  0.44245687  0.15488502 -0.1988201  -0.27240374]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,22,1.9775308888011438,VASO,"[-0.06302614  0.08357458 -0.05229947 -0.26896278 -0.12149393  0.30019832
  0.46489382  0.15851293 -0.21632077 -0.28507656]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,23,1.9763916615758081,VASO,"[-0.04694951  0.09465174 -0.04271714 -0.24855612 -0.09587528  0.29705757
  0.41408288  0.11187704 -0.20895716 -0.27461402]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,24,1.962610592094951,VASO,"[-0.01862584  0.11718035 -0.06268221 -0.28227304 -0.09876823  0.30938126
  0.41678816  0.11599731 -0.20966878 -0.28732898]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,25,1.7158138095447717,VASO,"[-0.03861112  0.07761335 -0.08516754 -0.24841092 -0.03362043  0.35145301
  0.4291497   0.10390765 -0.24678526 -0.30952844]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,26,1.6799930978345832,VASO,"[-0.0353665   0.07412537 -0.08890209 -0.21896756 -0.00751679  0.34439451
  0.4116118   0.09131273 -0.26182878 -0.30886269]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,27,1.6298396439211935,VASO,"[-0.07878429  0.03945594 -0.08585373 -0.18587504  0.00883091  0.34373241
  0.42489292  0.11003408 -0.26112093 -0.31531228]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,28,1.6857019581301347,VASO,"[-0.06483633  0.058126   -0.07328194 -0.20422378 -0.01645972  0.34201329
  0.45190053  0.12915707 -0.27455631 -0.34783882]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,29,1.669529535090092,VASO,"[-0.02037194  0.07988037 -0.09123038 -0.23795849 -0.0261524   0.3566614
  0.45295797  0.10219623 -0.28739496 -0.32858779]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,30,1.700252858501286,VASO,"[-0.04314233  0.08234551 -0.07096043 -0.22860794 -0.02679839  0.35733742
  0.45689311  0.11145373 -0.28915555 -0.34936513]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,31,1.657636989873155,VASO,"[-0.05770384  0.07152659 -0.07598578 -0.22643543 -0.02272629  0.36983033
  0.47354629  0.11835018 -0.29747687 -0.35292519]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,32,1.754776707150639,VASO,"[-0.02038245  0.11195091 -0.05119852 -0.22420787 -0.02413371  0.35686124
  0.4373403   0.08332742 -0.30847884 -0.36107848]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,33,1.7660047039257627,VASO,"[ 0.00156882  0.11050223 -0.05731942 -0.214394   -0.01930059  0.34144368
  0.41039174  0.07318261 -0.29482704 -0.35124803]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,34,1.7086422292413777,VASO,"[ 0.00558246  0.10605595 -0.08991333 -0.24126491 -0.0191522   0.35519783
  0.40959715  0.07194009 -0.27740763 -0.32063542]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,35,1.7590540182707428,VASO,"[ 0.00643239  0.11164938 -0.06751656 -0.23834784 -0.02610772  0.35209598
  0.40201716  0.06148846 -0.27700655 -0.3247047 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,36,1.7832127179431598,VASO,"[-0.00041168  0.11089733 -0.05128636 -0.20484515 -0.00927818  0.33687643
  0.38005009  0.04990351 -0.28438039 -0.32752559]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,37,1.763534010731059,VASO,"[-9.91848564e-03  1.02451956e-01 -5.45217215e-02 -1.99013432e-01
  3.61601863e-04  3.34014427e-01  3.77611103e-01  6.36733835e-02
 -2.75830076e-01 -3.38828757e-01]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,38,1.7664787566107396,VASO,"[ 0.01023211  0.09917903 -0.06736654 -0.22460855 -0.02576203  0.33678795
  0.39421914  0.06725728 -0.27285817 -0.31708022]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,39,1.774812296414843,VASO,"[-0.01631072  0.08218661 -0.08087715 -0.22657604 -0.02984661  0.32015065
  0.39217469  0.10289847 -0.23278153 -0.31101837]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,40,1.7755589498165922,VASO,"[-0.03164109  0.06121866 -0.0821047  -0.19559167 -0.0079588   0.29901857
  0.35915842  0.10271797 -0.20682287 -0.2979945 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,41,1.8486421955320056,VASO,"[ 0.00474757  0.06869462 -0.08319434 -0.20365244 -0.02385816  0.27780173
  0.33575779  0.09414929 -0.18637807 -0.28406799]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,42,1.8643843107983842,VASO,"[ 0.00139293  0.06311754 -0.07678193 -0.17341932 -0.00643971  0.26073835
  0.31404991  0.08965239 -0.18505333 -0.28725682]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,43,1.7899959666285867,VASO,"[-0.01945696  0.04426435 -0.08362208 -0.1726937   0.00127231  0.27702431
  0.33594623  0.10529426 -0.18784349 -0.30018523]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,44,1.8885564685076435,VASO,"[ 0.00785908  0.04587575 -0.09133482 -0.17225196 -0.01060569  0.23804396
  0.30097513  0.10115366 -0.16548333 -0.25423178]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,45,1.7331815323028108,VASO,"[-0.03195662  0.01044476 -0.09869689 -0.1584182   0.02020844  0.27369685
  0.32662412  0.10438047 -0.1766507  -0.26963224]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,46,1.644831381364236,VASO,"[-0.05101872 -0.00787967 -0.11664489 -0.15751272  0.04072147  0.2934883
  0.33089905  0.10171252 -0.17088721 -0.26287813]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,47,1.5896440154438078,VASO,"[-0.05393578 -0.00944191 -0.11690178 -0.16032556  0.05227767  0.31518748
  0.33618819  0.08641061 -0.18486678 -0.26459214]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,48,1.6243039413277647,VASO,"[-0.05982084 -0.02063831 -0.11576588 -0.14974077  0.04928385  0.2963853
  0.32908029  0.0993486  -0.16625632 -0.26187592]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,49,1.5961627035496542,VASO,"[-0.06080106 -0.01587805 -0.12275341 -0.16544219  0.04086734  0.30839696
  0.35275194  0.10959576 -0.17483299 -0.2719043 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,50,1.6574010418933798,VASO,"[-0.05660344 -0.00309958 -0.12659018 -0.19253241  0.02224472  0.30273428
  0.34062951  0.09997533 -0.15387113 -0.23288709]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,51,1.6395784090659569,VASO,"[-0.07250166 -0.02236171 -0.11902533 -0.1678766   0.0361949   0.29885381
  0.33792391  0.10619828 -0.15049752 -0.24690808]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,52,1.6482570481346548,VASO,"[-0.05082467 -0.02074086 -0.13937258 -0.18257584  0.02640294  0.28772508
  0.33773876  0.11974131 -0.13899488 -0.23909926]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,53,1.6534184370110978,VASO,"[-0.05518074 -0.01419027 -0.12148669 -0.17072     0.02887259  0.29125216
  0.34180717  0.11149439 -0.15551983 -0.25632878]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,54,1.5836576352985046,VASO,"[-0.04737493 -0.01441313 -0.13740956 -0.17422847  0.04587861  0.30802387
  0.34094501  0.0984618  -0.16885761 -0.25102559]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,55,1.5383219738112008,VASO,"[-0.03767561 -0.01028447 -0.14577377 -0.17499029  0.05416719  0.31878781
  0.34829977  0.09025936 -0.18859458 -0.25419541]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,56,1.530959889105727,VASO,"[-0.03716192 -0.01489351 -0.15919408 -0.19062355  0.04826751  0.32048942
  0.35152625  0.09544873 -0.17623513 -0.23762372]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,1,3.091360094359251,VASO,"[ 0.49060267 -0.07958282 -0.85004484  0.14184643  1.322615    1.170856
 -0.15717046 -1.14040878 -0.62844582 -0.27026739]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,2,2.337549580478043,VASO,"[ 0.39077269 -0.25381643 -0.49824261  0.20387954  0.61192462  0.42796397
 -0.21873267 -0.68463478 -0.22153487  0.24242054]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,3,1.16379353893349,VASO,"[ 0.07245734 -0.34572435 -0.49153043  0.11462996  0.57657081  0.55756117
  0.05705557 -0.40756641 -0.25839539  0.12494174]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,4,1.9064950212877678,VASO,"[ 0.23396881 -0.31634504 -0.46710704  0.17418125  0.61257771  0.40202622
 -0.21039028 -0.46837462 -0.08200992  0.12147289]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,5,1.9062203723228988,VASO,"[-0.01841603 -0.38628139 -0.28730185  0.15851275  0.40901974  0.33450432
 -0.06413467 -0.34009608 -0.00416345  0.19835667]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,6,1.663958610871376,VASO,"[-0.06574423 -0.29622019 -0.27171552  0.12216405  0.36403142  0.29056182
 -0.00758556 -0.14630515  0.01508218 -0.00426881]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,7,1.9155457762695818,VASO,"[ 0.05635708 -0.06298095 -0.14359683  0.03277043  0.27200076  0.29656527
 -0.0286088  -0.2639711  -0.13745366 -0.02108221]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,8,0.9887116479131747,VASO,"[-0.22001493 -0.33477345 -0.28897408  0.06154099  0.47651477  0.58122125
  0.18198883 -0.22771139 -0.1881793  -0.04161268]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,9,1.3458467583804241,VASO,"[-0.0933803  -0.26625887 -0.26069394  0.07612897  0.45333964  0.51686496
  0.05090939 -0.35142634 -0.17833514  0.05285165]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,10,1.4402322978662803,VASO,"[-0.09508061 -0.24950785 -0.28690241  0.02351317  0.37914189  0.4691067
  0.06130895 -0.30659985 -0.12817919  0.13319921]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,11,1.5378107205203155,VASO,"[-0.12976916 -0.22169367 -0.20369658  0.07098169  0.3539911   0.43541867
  0.07360133 -0.29979908 -0.16638192  0.08734762]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,12,1.7980873950907441,VASO,"[-0.08766999 -0.21628405 -0.23300547  0.06376467  0.34084779  0.36157677
 -0.00449366 -0.29318781 -0.11517093  0.18362269]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,13,1.5712652135468022,VASO,"[-0.0881005  -0.23857921 -0.20454708  0.12082643  0.43771073  0.45112633
  0.02422064 -0.36349721 -0.23530181  0.0961417 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,14,1.371167527146336,VASO,"[-0.12699889 -0.30872081 -0.26812499  0.0768316   0.41175094  0.45140407
  0.09300008 -0.26870396 -0.17813591  0.11769787]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,15,1.2779151727636886,VASO,"[-0.06828815 -0.26446777 -0.23771784  0.0841068   0.41060837  0.45279624
  0.1099311  -0.26914324 -0.23550426  0.01767875]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,16,1.4440002642066443,VASO,"[-0.01231606 -0.20274268 -0.18907737  0.09898903  0.3857222   0.40874241
  0.07550554 -0.29803346 -0.25143007 -0.01535954]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,17,1.0735377670985111,VASO,"[ 0.0085876  -0.23629869 -0.27264893  0.02564042  0.35592294  0.45017304
  0.19084875 -0.20284496 -0.25724024 -0.06213993]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,18,0.8826783795669966,VASO,"[-0.04596873 -0.29336502 -0.31133865  0.00790291  0.3589914   0.48104492
  0.25759282 -0.12392905 -0.23741613 -0.09351447]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,19,0.9021322999530429,VASO,"[-0.03813912 -0.31075009 -0.29163866  0.04292451  0.39384217  0.50875018
  0.23176621 -0.18878465 -0.26462175 -0.08334879]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,20,0.7720077109256601,VASO,"[ 0.01296363 -0.30804468 -0.34604245  0.00188567  0.37795528  0.51267285
  0.26782255 -0.13551246 -0.26474971 -0.11895068]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,21,0.8267582910637881,VASO,"[ 0.07056565 -0.23725257 -0.3163622  -0.01062738  0.37227337  0.51343976
  0.24520275 -0.16976473 -0.3055395  -0.16193514]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,22,0.84945798309285,VASO,"[ 0.0444901  -0.26145117 -0.33243258 -0.0275906   0.36341226  0.49152259
  0.23093081 -0.13764841 -0.24411381 -0.12711918]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,23,0.7343114640307802,VASO,"[ 0.07739246 -0.24021982 -0.35050301 -0.0633043   0.36718525  0.53805308
  0.26469761 -0.13610346 -0.27545965 -0.18173816]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,24,0.7746221485784557,VASO,"[ 0.06640665 -0.25003424 -0.31507086 -0.04315488  0.34330663  0.51794789
  0.27603716 -0.12187659 -0.27918304 -0.19437873]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,25,0.9164956801053163,VASO,"[ 0.10595377 -0.18023566 -0.25486069 -0.03059249  0.32717613  0.49680833
  0.24928122 -0.15986304 -0.3134462  -0.24022137]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,26,0.8375291532436405,VASO,"[ 0.09125635 -0.20302788 -0.27067376 -0.00588723  0.3821208   0.53282656
  0.2367688  -0.17434538 -0.31930713 -0.26973113]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,27,0.7725240400953581,VASO,"[ 0.0251538  -0.23873736 -0.2674391   0.00093938  0.38896233  0.55629932
  0.26774012 -0.15895418 -0.31425847 -0.25970584]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,28,0.909203726330449,VASO,"[ 0.0326515  -0.20039537 -0.23141478 -0.00232757  0.35668704  0.52461717
  0.24646823 -0.18716322 -0.31666746 -0.22245554]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,29,0.8783561786288019,VASO,"[ 0.01839776 -0.20027009 -0.23011889 -0.03034278  0.33584709  0.53815937
  0.27444684 -0.17585316 -0.30943174 -0.22083439]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,30,0.873413744997368,VASO,"[ 0.02193824 -0.21198869 -0.25199838 -0.01692716  0.3604832   0.52519483
  0.25044153 -0.17171949 -0.29756481 -0.20785926]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,31,0.8675001851239977,VASO,"[ 0.01462868 -0.24297221 -0.26162437  0.0024733   0.37468881  0.51429413
  0.24176461 -0.16549575 -0.28355009 -0.1942071 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,32,0.9289940221041452,VASO,"[ 0.00769318 -0.22949464 -0.26243916 -0.00492984  0.36095078  0.48621165
  0.22082699 -0.14853306 -0.24580315 -0.18448276]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,33,0.8321205326775695,VASO,"[ 0.03949669 -0.21496969 -0.29375165 -0.03623005  0.3720875   0.52784607
  0.24260912 -0.1680932  -0.27710546 -0.19188933]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,34,0.8355611007019037,VASO,"[ 0.02235994 -0.23887984 -0.29034821 -0.04151831  0.34219136  0.50918413
  0.26112054 -0.12980367 -0.24845036 -0.18585559]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,35,0.8942039774368802,VASO,"[ 0.01158819 -0.22062112 -0.25602833 -0.017546    0.33228926  0.48182831
  0.26394432 -0.11083055 -0.26400367 -0.22062042]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,36,1.0095489887228726,VASO,"[ 0.01189053 -0.1914179  -0.22099984 -0.02600513  0.29717337  0.45636029
  0.2512714  -0.11636605 -0.2561291  -0.20577758]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,37,1.0135605240691339,VASO,"[ 0.01309784 -0.19025648 -0.22546562 -0.03377493  0.28761158  0.44910944
  0.25627656 -0.10436168 -0.25247383 -0.19976287]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,38,1.0643298913244272,VASO,"[ 0.03472353 -0.17498014 -0.2152453  -0.02562006  0.27693561  0.42920606
  0.24600917 -0.10113894 -0.25029461 -0.21959532]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,39,1.1589631442978567,VASO,"[ 0.0398053  -0.15367304 -0.20791774 -0.03218915  0.26054838  0.39825517
  0.22232645 -0.09337783 -0.22770862 -0.2060689 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,40,1.2088962379189183,VASO,"[ 0.02710216 -0.15578694 -0.19778958 -0.02227277  0.26101618  0.38547348
  0.20742045 -0.09833045 -0.21498533 -0.19184721]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,1,9.644558732034758,VASO,"[-1.44474597 -1.78426079 -1.92735593 -0.7364446   0.93437333  1.77895563
  1.68329982  1.11035573  0.58149726 -0.19567448]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,2,2.143913248251625,VASO,"[-0.40719781 -0.84458653 -1.39257175 -0.87657135  0.63973471  1.44571505
  0.98540835  0.35413777  0.17674476 -0.08081321]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,3,2.330598682382851,VASO,"[-0.16176525 -0.83860981 -1.35274761 -0.80582535  0.32070949  0.93427253
  0.7569356   0.49320688  0.45683307  0.19699045]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,4,1.8823560441591463,VASO,"[ 0.17829692 -0.5171261  -1.16464961 -0.74116939  0.13630712  0.60551039
  0.67461366  0.64161143  0.33889032 -0.15228474]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,5,0.704959693444161,VASO,"[-0.08197598 -0.48020898 -0.66371982 -0.27836846  0.32767673  0.56180927
  0.47131568  0.34589556  0.11396233 -0.31638632]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,6,0.8142439592083945,VASO,"[ 0.02059993 -0.52598904 -0.74578225 -0.26320865  0.30986098  0.50044235
  0.50570871  0.44802963  0.12205094 -0.37171259]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,7,1.7965176671544534,VASO,"[ 0.07940315 -0.34895509 -0.65109299 -0.35329246  0.1401396   0.25379924
  0.20296788  0.33756914  0.34179442 -0.0023329 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,8,1.240332573395513,VASO,"[-0.13761068 -0.49031213 -0.64828701 -0.22854465  0.28113776  0.40970415
  0.28691986  0.28101315  0.24798621 -0.00200666]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,9,0.900961595628843,VASO,"[-0.09294607 -0.466702   -0.69433116 -0.28067922  0.28107904  0.50094034
  0.40329547  0.30109997  0.149202   -0.10095837]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,10,0.9449881311208354,VASO,"[-0.18941026 -0.55094063 -0.73783067 -0.27206311  0.3357776   0.54463675
  0.40916177  0.31380723  0.18708126 -0.04021995]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,11,1.2062650188735131,VASO,"[-0.15526636 -0.55895149 -0.80687538 -0.30439142  0.32524674  0.50949465
  0.33990206  0.28048432  0.24497733  0.12537955]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,12,1.2668597247783322,VASO,"[-0.14143684 -0.6000527  -0.79590952 -0.22796205  0.36838565  0.47688781
  0.27961641  0.21063083  0.22954529  0.20029513]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,13,1.207052293349418,VASO,"[-0.08135785 -0.56044179 -0.77982797 -0.26897121  0.32900746  0.50336129
  0.28810559  0.14791196  0.19058293  0.23162958]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,14,1.270681301568363,VASO,"[-0.12623388 -0.5476869  -0.68821632 -0.20947558  0.29669056  0.44828411
  0.27310076  0.1568958   0.18436658  0.21227486]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-003,15,1.4458930343956258,VASO,"[-0.09534564 -0.50970971 -0.63527671 -0.22931303  0.21637622  0.40676794
  0.26866692  0.12020804  0.17257787  0.28504811]",v1
